resblock_id,resblock_name,jiedao
id5011000008725,大木桥路450弄,斜土路街道
id5011000008726,蒙自路345弄,打浦桥街道
id5011000008727,建国西路211弄,天平路街道
id5011000008729,五原路77弄,湖南路街道
id5011000008730,宛平南路431弄,徐家汇街道
id5011000008731,岳阳路77弄,天平路街道
id5011000008732,海防路217号,江宁路街道
id5011000008733,芳华路580弄,花木街道
id5011000008734,裕德路66弄,徐家汇街道
id5011000008735,浦东大道2511弄,金杨新村街道
id5011000008737,崂山西路1040弄,潍坊新村街道
id5011000008737,泉东二小区,潍坊新村街道
id5011000008738,镇宁路318弄,江苏路街道
id5011000008741,斜土路1358弄,斜土路街道
id5011000008745,大沽路541号,南京西路街道
id5011000008748,五里桥路260弄,五里桥街道
id5011000008749,斜土路486弄,打浦桥街道
id5011000008752,高安路2弄,湖南路街道
id5011000008755,玉石公寓,徐家汇街道
id5011000008756,华亭路17号,湖南路街道
id5011000008757,岳阳路170弄,天平路街道
id5011000008758,龙吴路13弄,漕河泾街道
id5011000008759,西谈家渡路109弄,长寿路街道
id5011000008761,百安小区,天平路街道
id5011000008765,建国西路695弄,天平路街道
id5011000008766,局后小区,打浦桥街道
id5011000008771,茶陵路345弄,斜土路街道
id5011000008775,上中西路767弄,梅陇镇
id5011000008783,海运花苑,长风新村街道
id5011000008785,新德四村,川沙新镇
id5011000008786,临沂三村,南码头路街道
id5011000008790,余姚路505号,曹家渡街道
id5011000008791,淞滨路165弄,吴淞街道
id5011000008795,南奉公路9708弄,南桥镇
id5011000008801,赤峰路525号,曲阳路街道
id5011000008802,南大路180弄,大场镇
id5011000008803,虹桥路967弄,虹桥街道
id5011000008815,瞿溪路116号,半淞园路街道
id5011000008816,钱商大街381弄,金山卫镇
id5011000008820,逸仙路380号,江湾镇街道
id5011000008821,运光路90弄,曲阳路街道
id5011000008822,西诸安浜路425弄,江苏路街道
id5011000008823,温宿路67弄,嘉定镇街道
id5011000008825,迎园路300弄151支弄,新成路街道
id5011000008827,东诸安浜路59号,江苏路街道
id5011000008829,丰水宝邸西苑,顾村镇
id5011000008837,徽宁路6弄,半淞园路街道
id5011000008838,中山北一路205号,广中路街道
id5011000008844,金地格林世界格林公馆,南翔镇
id5011000008845,密山二村,友谊路街道
id5011000008849,申地苑,共和新路街道
id5011000008850,杰圣家苑,高境镇
id5011000008851,金硕河畔景园,浦江镇
id5011000008851,金硕河畔景园东区,浦江镇
id5011000008852,真西新村第二小区,真如镇
id5011000008853,东兴华苑,金杨新村街道
id5011000008855,东新支路55弄,长寿路街道
id5011000008856,绿叶小区普陀,石泉路街道
id5011000008857,绿园新村,新泾镇
id5011000008857,绿园十二村,新泾镇
id5011000008858,中海御景熙岸公寓,康桥镇
id5011000008859,荣乐三村,岳阳街道
id5011000008861,龙山小区,枫林路街道
id5011000008862,金地湾流域公寓,东明路街道
id5011000008862,金地湾流域别墅,东明路街道
id5011000008864,龙南四村,龙华街道
id5011000008865,宝钢二村,友谊路街道
id5011000008868,长桥五村,长桥街道
id5011000008869,三明花园,江川路街道
id5011000008870,长隆住宅小区,大桥街道
id5011000008871,宝宸怡景园,庙行镇
id5011000008875,馨虹小区,新泾镇
id5011000008879,吴东小区,田林街道
id5011000008880,微山新村,塘桥街道
id5011000008882,小黑石公寓,天平路街道
id5011000008884,新月明星园,月浦镇
id5011000008885,富隆苑,顾村镇
id5011000008886,红柿苑,东明路街道
id5011000008887,久业家苑,凉城新村街道
id5011000008928,中南新村,湖南路街道
id5011000008930,天平路91弄,天平路街道
id5011000008931,华山路303弄,静安寺街道
id5011000008935,肇嘉浜路18弄,打浦桥街道
id5011000008943,衡山路696弄,天平路街道
id5011000008980,淮海中路1996号,新华路街道
id5011000008992,新陆花苑,嘉兴路街道
id5011000008996,东绣苑,川沙新镇
id5011000008997,年平花苑,天平路街道
id5011000009000,心园西苑,川沙新镇
id5011000009000,心圆西苑,川沙新镇
id5011000009002,申德公寓,田林街道
id5011000009003,卓越世纪中心奉贤,南桥镇
id5011000009004,峨山小区,塘桥街道
id5011000009006,浦江宝邸,浦江镇
id5011000009008,紫逸佳苑,高境镇
id5011000009010,和田公寓,共和新路街道
id5011000009011,宝元小区,嘉兴路街道
id5011000009012,荣振馨苑,江湾镇街道
id5011000009013,东城时代华庭公寓,惠南镇
id5011000009014,临江二村,友谊路街道
id5011000009015,香山新村东南街坊,金杨新村街道
id5011000009017,昌鑫家园,张庙街道
id5011000009018,明城桂花园,海湾镇
id5011000009019,康湾苑,康桥镇
id5011000009021,新城明月苑,城桥镇
id5011000009022,白杨小区,花木街道
id5011000009023,品新苑,东明路街道
id5011000009025,仙霞路471弄,仙霞新村街道
id5011000009027,月厦新天地,岳阳街道
id5011000009028,兰郡九里,外冈镇
id5011000009029,大宁龙盛雅苑,彭浦镇
id5011000009035,豪世盛地,七宝镇
id5011000009037,石化三村,石化街道
id5011000009038,康桥月苑,康桥镇
id5011000009039,竹园公寓,菊园新区管委会
id5011000009041,中大苑,浦兴路街道
id5011000009044,中梁英伦印象公寓,杨行镇
id5011000009045,金地艺境,永丰街道
id5011000009045,金地艺境宝山,永丰街道
id5011000009046,江中公寓,方松街道
id5011000009047,新城家园,方松街道
id5011000009048,古龙公寓,仙霞新村街道
id5011000009049,星风花苑,长风新村街道
id5011000009050,钢领,杨行镇
id5011000009052,石泉六村,石泉路街道
id5011000009054,绿柳苑,甘泉路街道
id5011000009056,玉树南苑,永丰街道
id5011000009057,纯翠苑,三林镇
id5011000009059,临江佳园,友谊路街道
id5011000009063,宝山六村,友谊路街道
id5011000009064,青水湾公寓,夏阳街道
id5011000009065,海滨四村,吴淞街道
id5011000009066,长华绿苑,长白新村街道
id5011000009067,上钢三村,上钢新村街道
id5011000009068,天枫公寓,金杨新村街道
id5011000009069,康惠苑,漕河泾街道
id5011000009070,绿苑公寓,彭浦镇
id5011000009073,万泰公寓,七宝镇
id5011000009074,南二街坊,浦兴路街道
id5011000009075,新泾苑,新泾镇
id5011000009079,天台星城,康桥镇
id5011000009080,文怡花园,南桥镇
id5011000009082,嘉丰大厦,菊园新区管委会
id5011000009085,杨泰三村,杨行镇
id5011000009086,星保花苑,彭浦新村街道
id5011000009087,鸿禧花园,七宝镇
id5011000009094,公安大楼虹口,曲阳路街道
id5011000009097,南昌路185号,瑞金二路街道
id5011000009111,愚园路457弄,静安寺街道
id5011000009114,肇周路417号,打浦桥街道
id5011000009134,长乐路1238号,静安寺街道
id5011000009157,华业小区,南京西路街道
id5011000009189,华庭绿景苑,方松街道
id5011000009189,华亭绿景苑,方松街道
id5011000009191,华泾四村,华泾镇
id5011000009192,平凉小区,定海路街道
id5011000009193,巷欧华苑,赵巷镇
id5011000009195,金珠花苑,城桥镇
id5011000009197,竹园小区嘉定,菊园新区管委会
id5011000009198,新中源大楼,大桥街道
id5011000009199,浦江东旭公寓,高行镇
id5011000009199,浦江东旭公寓669弄1-109号,高行镇
id5011000009201,梅园,合庆镇
id5011000009202,广灵一村,凉城新村街道
id5011000009203,金桥新村一街坊,浦兴路街道
id5011000009205,彩虹雅苑,惠南镇
id5011000009206,浦江大楼,江川路街道
id5011000009209,三桥小区,金桥镇
id5011000009210,东泉新村,石化街道
id5011000009212,东方路268号,陆家嘴街道
id5011000009213,岭南家园,高境镇
id5011000009217,博二小区,沪东新村街道
id5011000009217,柳博小区博二小区,沪东新村街道
id5011000009219,绿洲香岛花园,九亭镇
id5011000009220,清涧四街坊,真如镇
id5011000009222,通源小区,宝山路街道
id5011000009223,东新大楼,宝山路街道
id5011000009224,长白二村,长白新村街道
id5011000009225,万科清林径,新场镇
id5011000009226,西林小区,岳阳街道
id5011000009227,金芙世纪公寓,四川北路街道
id5011000009228,古华新村,南桥镇
id5011000009231,盈港苑,夏阳街道
id5011000009233,金纬新苑,高桥镇
id5011000009234,红旗四街坊,江川路街道
id5011000009235,葑润华庭,大场镇
id5011000009237,伊犁小区,虹桥街道
id5011000009238,天虹苑,金杨新村街道
id5011000009239,虹御公寓,张江镇
id5011000009240,紫竹轩,北蔡镇
id5011000009241,海宏大厦,三林镇
id5011000009242,泰宝华庭公寓,新江湾城街道
id5011000009243,中星长岛苑,沪东新村街道
id5011000009244,宏苑小区,广中路街道
id5011000009245,九星苑,七宝镇
id5011000009246,新悦坊,彭浦镇
id5011000009249,鑫龙佳苑,川沙新镇
id5011000009252,兰侨大厦,提篮桥街道
id5011000009254,龙华新村,枫林路街道
id5011000009255,临港海滨国际花园,南汇新城镇
id5011000009256,唐家宅小区,半淞园路街道
id5011000009257,通联苑,金杨新村街道
id5011000009259,海天苑,盈浦街道
id5011000009263,南苑一村,菊园新区管委会
id5011000009264,锦南浦三小区,南码头路街道
id5011000009265,华虹一公寓,虹桥镇
id5011000009266,民乐佳苑,盈浦街道
id5011000009268,黄兴公寓,五角场街道
id5011000009269,同济新村,四平路街道
id5011000009271,瑞苑公寓,陆家嘴街道
id5011000009272,华龙新苑小区,龙华街道
id5011000009273,海波金桂苑,长桥街道
id5011000009274,迎亭公寓,高行镇
id5011000009275,凌兆新村凌兆路405弄,东明路街道
id5011000009276,盛源公寓,东明路街道
id5011000009276,三林彩虹坊,东明路街道
id5011000009277,界龙新世纪公寓,川沙新镇
id5011000009278,上环公寓,共和新路街道
id5011000009280,鑫港苑,唐镇
id5011000009281,佳乐苑,夏阳街道
id5011000009283,运光大楼,曲阳路街道
id5011000009292,燃琨公寓,静安寺街道
id5011000009302,富民新邨静安,静安寺街道
id5011000009320,四川北路920号,四川北路街道
id5011000009331,柏林公寓,瑞金二路街道
id5011000009384,武定西路1371弄,江苏路街道
id5011000009385,宝林八村,友谊路街道
id5011000009386,大华锦绣华城二街区,北蔡镇
id5011000009387,海志花苑,宣桥镇
id5011000009389,海汇长风苑,南汇新城镇
id5011000009391,东陆新村六街坊,浦兴路街道
id5011000009392,海尚名都,永丰街道
id5011000009393,中东小区,虹桥街道
id5011000009395,凌兆新村上浦路355弄,东明路街道
id5011000009396,银华苑浦东,川沙新镇
id5011000009399,瑞金二路198弄,瑞金二路街道
id5011000009400,祜欣公寓,梅陇镇
id5011000009402,仙乐小区,仙霞新村街道
id5011000009403,昌大公寓,江浦路街道
id5011000009405,红旗小区,江川路街道
id5011000009408,桃浦新家园,桃浦镇
id5011000009409,余庆路180弄,天平路街道
id5011000009411,蒙特利名都城,宝山路街道
id5011000009412,杨浦欣园,五角场镇
id5011000009414,宝林一村,友谊路街道
id5011000009415,东方广场,金杨新村街道
id5011000009416,东盈公寓,江湾镇街道
id5011000009417,新虹桥首府,九亭镇
id5011000009417,新虹桥首府公寓,九亭镇
id5011000009418,禄德华苑,杨行镇
id5011000009419,乐业五村,月浦镇
id5011000009420,东靖苑,高行镇
id5011000009421,安居花苑,定海路街道
id5011000009422,延吉东路130弄,长白新村街道
id5011000009425,通汇新村,新场镇
id5011000009426,金芙苑,金杨新村街道
id5011000009427,通波小区,岳阳街道
id5011000009429,绿地公寓浦东,川沙新镇
id5011000009432,伊顿公寓,四平路街道
id5011000009433,前进小区,嘉兴路街道
id5011000009434,浦江花园,南桥镇
id5011000009435,天合雅园,斜土路街道
id5011000009437,菊泉新城陆翔路678弄,顾村镇
id5011000009438,宝城三村,友谊路街道
id5011000009439,汇丰佳苑,真新街道
id5011000009440,明园坊,平凉路街道
id5011000009441,华泾五村,华泾镇
id5011000009443,金桥新村四街坊博兴路916弄,浦兴路街道
id5011000009444,鹏程宝都,临汾路街道
id5011000009445,怡祥居西苑,城桥镇
id5011000009446,樱花路309弄,花木街道
id5011000009447,莲花河畔景苑,梅陇镇
id5011000009448,博硕公寓,南京东路街道
id5011000009449,申晖小区,斜土路街道
id5011000009450,丰舍东苑,曹路镇
id5011000009451,徐汇中凯城市之光,徐家汇街道
id5011000009451,中凯城市之光徐汇,徐家汇街道
id5011000009452,宝山一村,友谊路街道
id5011000009455,六里二村,南码头路街道
id5011000009456,丰三小区,龙华街道
id5011000009457,健安坊,康健新村街道
id5011000009458,童家桥小区,石泉路街道
id5011000009459,海图公寓,金泽镇
id5011000009460,上飞新村,龙华街道
id5011000009461,漕泾一村,漕河泾街道
id5011000009465,永丰村,瑞金二路街道
id5011000009467,古美六村,古美街道
id5011000009468,嘉骏香山苑,淞南镇
id5011000009469,航华新苑,新虹街道
id5011000009473,正峰苑,莘庄工业区
id5011000009475,掬水轩,广中路街道
id5011000009477,欣秋苑,宣桥镇
id5011000009478,华江小区,江川路街道
id5011000009479,佳丽花园,盈浦街道
