resblock_id,resblock_name,district_name,jiedao
id5015683711938230,风伟二村,崇明区,建设镇
id5015706558073330,黄兴路2012弄,杨浦区,五角场街道
id5015707142392100,马桥西街21号,闵行区,马桥镇
id5015734099947740,玉田支路22号,虹口区,曲阳路街道
id5015754170739870,东门路500弄,浦东新区,惠南镇
id5015780908380380,桂巷路57号,普陀区,曹杨新村街道
id5015795477581240,三鲁公路319弄,闵行区,浦江镇
id5015825889692970,朱家角九间堂西苑别墅,青浦区,朱家角镇
id5015840540921510,沪太路651弄,静安区,共和新路街道
id5015847090325670,人民路80号,松江区,岳阳街道
id5015848898309540,海滨新二村奉贤,奉贤区,海湾镇
id5015867777945210,绿地时代嘉苑,青浦区,白鹤镇
id5015870811999270,陆家嘴花园二期,浦东新区,洋泾街道
id5015871908261720,唐山路575弄,虹口区,提篮桥街道
id5015892151570060,东街15号,闵行区,马桥镇
id5015912305200980,郁家弄62号,普陀区,真如镇
id5015939564767510,东余杭路750号,虹口区,提篮桥街道
id5015957348068930,华丽家族汇景天地公寓,黄浦区,五里桥街道
id5015961223105900,金枫里,虹口区,江湾镇街道
id5015961836784680,岭南路1273号,宝山区,高境镇
id5015978636020600,长城珑湾,浦东新区,惠南镇
id5016004899942310,保利梧桐语公寓,嘉定区,新成路街道
id5016006853201420,邱家湾50弄,松江区,中山街道
id5016022511586880,华美西路10号,宝山区,吴淞街道
id5016029937839570,新赵家宅,静安区,芷江西路街道
id5016049346219920,杨家弄90号,松江区,泗泾镇
id5016074022072930,长江西路1500号,宝山区,张庙街道
id5016074942459870,渭南路141号,杨浦区,大桥街道
id5016120024173880,江东路1400弄,浦东新区,高桥镇
id5016135108200960,本溪路149弄,杨浦区,四平路街道
id5016141318894560,公平路612号,虹口区,提篮桥街道
id5016161665747510,环镇南路87号,闵行区,虹桥镇
id5016181087210700,黄渡镇劳动街41号,嘉定区,安亭镇
id5016181654227950,绿洲雅宾利花园二期,静安区,宝山路街道
id5016186149473480,松林路111号,浦东新区,陆家嘴街道
id5016205114804630,长顺路2号,长宁区,虹桥街道
id5016226923064780,新金山路530弄,金山区,石化街道
id5016256410857400,宝山路503号,静安区,宝山路街道
id5016270300580610,塔城东路496弄,嘉定区,新成路街道
id5016294087765250,季景北路783-857号,浦东新区,高桥镇
id5016298578292070,西林南路63号,松江区,岳阳街道
id5016322123280980,八一路568号,崇明区,城桥镇
id5016339646033620,丽水雅苑,浦东新区,惠南镇
id5016343081693980,虬江路1258弄,静安区,芷江西路街道
id5016343736027860,殷行路470弄,杨浦区,殷行街道
id5016389371080580,金沙滩135号,松江区,岳阳街道
id5016389371080590,旬阳路346号,普陀区,石泉路街道
id5016389371080590,东三里桥路178号,浦东新区,南码头路街道
id5016389371080600,前进街100弄,青浦区,练塘镇
id5016389371080600,小浜路197号,浦东新区,高桥镇
id5016389371080610,中山二路26号,杨浦区,控江路街道
id5016389371080610,安化路271号,长宁区,华阳路街道
id5016389371080610,新崇中路35号,崇明区,城桥镇
id5016389371080610,新崇南路40号,崇明区,城桥镇
id5016389371080620,佘北家园康桂苑,松江区,佘山镇
id5016389371080620,普园路34弄,浦东新区,川沙新镇
id5016389371080620,中津桥路53号,崇明区,城桥镇
id5016389371080630,清河路397号,嘉定区,菊园新区管委会
id5016389371080630,向阳路171号,崇明区,堡镇
id5016389371080630,人民路55号,崇明区,城桥镇
id5016389371080640,秀禾路368弄,,赵巷镇
id5016389371080640,文体路10号,浦东新区,惠南镇
id5016389371080650,新黄路50-4号,嘉定区,安亭镇
id5016389371080650,安化路327号,长宁区,华阳路街道
id5016389371080660,潘沪路399弄,宝山区,罗泾镇
id5016389371080660,城中西路119号,青浦区,盈浦街道
id5016389371080660,中山中路45弄,松江区,岳阳街道
id5016389371080670,南北大街203号,闵行区,江川路街道
id5016389371080670,中一西路331号,金山区,漕泾镇
id5016389371080670,金沙滩68号,松江区,岳阳街道
id5016389371080680,璜溪新村,金山区,吕巷镇
id5016389371080680,寒山寺路358号,崇明区,城桥镇
id5016389371080690,清河路391弄,嘉定区,菊园新区管委会
id5016389371080700,榆树头31号,松江区,岳阳街道
id5016389388382830,西姚家弄59号,黄浦区,豫园街道
id5016389388383210,堡镇中路1号,崇明区,堡镇
id5016389388383210,永跃路781弄,闵行区,浦江镇
id5016389388383220,谷阳南路18号,松江区,岳阳街道
id5016389388383220,中一西路20号,金山区,漕泾镇
id5016389388383220,罗智路258弄,宝山区,罗店镇
id5016389388383230,廊下大街5号,金山区,廊下镇
id5016389398891240,解放街4号,嘉定区,南翔镇
id5016389398891250,新华东路61弄,金山区,张堰镇
id5016389398891260,慈竹路836弄,嘉定区,徐行镇
id5016389398891260,德华路555号,嘉定区,南翔镇
id5016389398891260,新崇西路113号,崇明区,城桥镇
id5016389398891270,干溪街251弄,金山区,吕巷镇
id5016389398891270,东市北弄69号,松江区,泗泾镇
id5016389398891270,新崇西路131号,崇明区,城桥镇
id5016389398891270,新崇西路134号,崇明区,城桥镇
id5016389398891280,高石路953号,嘉定区,华亭镇
id5016389398891280,致富路2弄,金山区,漕泾镇
id5016389398891280,殷行路249号,杨浦区,殷行街道
id5016389398891280,中津桥路61号,崇明区,城桥镇
id5016389398891280,新华中路119弄,金山区,新华路街道
id5016389398891290,西门路248号,崇明区,城桥镇
id5016389398891290,新街二村,嘉定区,外冈镇
id5016389398891300,新崇西路105号,崇明区,城桥镇
id5016389398891300,飘鹰锦和花园,,杨行镇
id5016389398891310,乐都支路66号,松江区,岳阳街道
id5016389398891310,新城西路49号,浦东新区,泥城镇
id5016389398891320,马陆街152号,嘉定区,马陆镇
id5016389398891330,文迁路4号,虹口区,江湾镇街道
id5016389398891340,浦东大道437号,浦东新区,陆家嘴街道
id5016389398891350,人民北路220号,松江区,岳阳街道
id5016389398891370,玉泉街81号,浦东新区,三林镇
id5016389398891380,南门路55号,崇明区,城桥镇
id5016389398891380,健康路311号,金山区,朱泾镇
id5016389398891380,宝杨路3272号,宝山区,杨行镇
id5016389398891410,泾波路276弄,金山区,枫泾镇
id5016389398891410,谷阳北路54号,松江区,岳阳街道
id5016389398891410,川心街398号,崇明区,城桥镇
id5016389398891410,云海11号,崇明区,堡镇
id5016389398891420,谷阳北路145号,松江区,岳阳街道
id5016389398891420,华宛路34号,奉贤区,南桥镇
id5016389398891420,新开河路286号,崇明区,新河镇
id5016389398891440,邢家桥北路303号,虹口区,四川北路街道
id5016389398891440,思浦路16弄,浦东新区,三林镇
id5016389398891440,南门路218号,崇明区,城桥镇
id5016389398891450,中山东路263号,松江区,中山街道
id5016389398891450,共建路133号,金山区,漕泾镇
id5016389398891460,凯旋路132号,徐汇区,田林街道
id5016389398891460,八一路200号,崇明区,城桥镇
id5016389398891460,体育路43号,金山区,山阳镇
id5016389398891460,新崇西路138号,崇明区,城桥镇
id5016389398891460,集林新村,崇明区,东平镇
id5016389398891470,文明路28号,奉贤区,金汇镇
id5016389398891470,川心街5号,崇明区,城桥镇
id5016389398891470,辽源西路217号,杨浦区,江浦路街道
id5016389398891480,松汇路99号,松江区,岳阳街道
id5016389398891480,西门路105号,浦东新区,惠南镇
id5016389398891500,控江路1447号,杨浦区,控江路街道
id5016389398891510,八一路106号,崇明区,城桥镇
id5016389495336960,川心街7号,崇明区,城桥镇
id5016389495336960,富民街22号,崇明区,城桥镇
id5016389495336970,安礼香苑,嘉定区,安亭镇
id5016389495336980,八一路719号,崇明区,城桥镇
id5016389495336990,河南街65号,松江区,泗泾镇
id5016389495336990,东方路3391弄,浦东新区,南码头路街道
id5016389495337010,谷阳南路14号,松江区,岳阳街道
id5016389495337010,新崇西路119号,崇明区,城桥镇
id5016389495337020,南新路156号,嘉定区,徐行镇
id5016389495337030,谷阳北路50号,松江区,方松街道
id5016389495337040,谷阳北路68号,松江区,岳阳街道
id5016389495337040,万安路358号,虹口区,江湾镇街道
id5016389495337040,小西泯沟7号,崇明区,城桥镇
id5016389495337050,奉炮公路232弄,奉贤区,海湾镇
id5016389495337090,航南公路3号,浦东新区,航头镇
id5016389495337090,甜爱路331号,虹口区,欧阳路街道
id5016389495337090,城东大楼,浦东新区,惠南镇
id5016389495337090,美平路500弄,宝山区,罗店镇
id5016389495337120,西藏北路32号,静安区,北站街道
id5016389495337120,曹安公路2037号,嘉定区,江桥镇
id5016389495337130,鹤祥路401弄,青浦区,白鹤镇
id5016389495337130,汇福家园健康里,浦东新区,周浦镇
id5016389495337130,解放街20号,嘉定区,南翔镇
id5016389495337140,汇昆大楼,崇明区,庙镇
id5016389495337140,新崇西路115号,崇明区,城桥镇
id5016389495337150,万安街435号,金山区,朱泾镇
id5016389495337170,八一路656号,崇明区,城桥镇
id5016389495337180,海棠名苑,浦东新区,周浦镇
id5016389495337180,南大街29号,普陀区,真如镇
id5016389495337180,富民街20号,崇明区,城桥镇
id5016389495337190,新崇西路109号,崇明区,城桥镇
id5016389495337190,人民路51号,崇明区,城桥镇
id5016389495337190,塘东街39弄,宝山区,罗店镇
id5016389495337200,文迁路6号,虹口区,江湾镇街道
id5016389495337200,新影路522号,崇明区,新河镇
id5016389495337210,张马路49号,嘉定区,嘉定镇街道
id5016389495337210,新崇西路121号,崇明区,城桥镇
id5016389495337210,外青松公路8号,嘉定区,外冈镇
id5016389495337220,谷阳北路149号,松江区,岳阳街道
id5016389495337220,西林南路11号,松江区,岳阳街道
id5016389495337220,先棉祠街83-95号,黄浦区,老西门街道
id5016389495337230,堡镇中路249号,崇明区,堡镇
id5016389495337240,拱海路755弄,浦东新区,惠南镇
id5016389495337240,新崇南路38号,崇明区,城桥镇
id5016389495337250,天虹路328号,虹口区,嘉兴路街道
id5016389495337250,新城西路55号,浦东新区,泥城镇
id5016389495337250,城中南路399号,嘉定区,嘉定镇街道
id5016389495337260,川心街22号,崇明区,城桥镇
id5016389495337260,东南路67号,崇明区,建设镇
id5016389495337290,玉田支路20号,虹口区,曲阳路街道
id5016389495337300,农场路13号,浦东新区,惠南镇
id5016389495337300,花园弄69号,嘉定区,提篮桥街道
id5016389495337310,西林南路2号,松江区,岳阳街道
id5016389495337310,松花江路48号,杨浦区,长白新村街道
id5016389495337320,安居路49弄,奉贤区,四团镇
id5016389495337320,留溪路11弄,金山区,张堰镇
id5016389495337320,新崇西路21号,崇明区,城桥镇
id5016389495337340,和田路33号,静安区,共和新路街道
id5016389495337350,榆树头34号,松江区,岳阳街道
id5016389495337350,市中路100弄,金山区,亭林镇
id5016389495337350,西门路81号,崇明区,城桥镇
id5016389495337360,宝庆街252号,青浦区,盈浦街道
id5016389495337380,市中路72弄,金山区,亭林镇
id5016389495337380,外青松公路6弄,松江区,佘山镇
id5016389495337390,谷阳北路62号,松江区,岳阳街道
id5016389495337390,海港瑞和家园,奉贤区,四团镇
id5016389495337390,向阳路33弄,浦东新区,惠南镇
id5016389495337400,向卫路30弄48号,崇明区,向化镇
id5016389495337400,干溪街208弄,金山区,吕巷镇
id5016389495337400,体育场路20号,奉贤区,南桥镇
id5016389495337410,汇华路1弄,浦东新区,惠南镇
id5016389495337420,菜花泾88号,松江区,岳阳街道
id5016389495337430,新中路669号,崇明区,新河镇
id5016389495337440,南门路73号,崇明区,城桥镇
id5016389495337440,谷阳北路66号,松江区,岳阳街道
id5016389495337450,同心弄2号,崇明区,城桥镇
id5016389495337480,中一西路128号,金山区,漕泾镇
id5016389495337490,中一西路132号,金山区,漕泾镇
id5016389495337520,复华路28弄,嘉定区,马陆镇
id5016389495337550,新赵家宅路36号,静安区,芷江西路街道
id5016389495337560,奉旺路689弄,奉贤区,奉城镇
id5016389495337560,祥德路339号,虹口区,欧阳路街道
id5016389495337570,恒顺路388弄,金山区,亭林镇
id5016389495337580,南中路8号,奉贤区,南桥镇
id5016389495337600,西门路107号,崇明区,城桥镇
id5016389495337610,万安仓街18号,崇明区,城桥镇
id5016389495337610,兴华村,奉贤区,海湾镇
id5016389495337610,中一西路525号,金山区,漕泾镇
id5016389495337620,华宛路16号,奉贤区,南桥镇
id5016389495337620,双阳路281号,杨浦区,控江路街道
id5016389495337620,永春南路405弄15支弄,浦东新区,大团镇
id5016389495337630,文明路26号,金山区,漕泾镇
id5016389495337650,卫零路501弄,金山区,石化街道
id5016389495337650,浦红东路12弄,浦东新区,祝桥镇
id5016389495337660,张马路25号,嘉定区,嘉定镇街道
id5016389495337660,学宫路518号,崇明区,城桥镇
id5016389495337660,汇中路75号,奉贤区,金汇镇
id5016389495337660,东港路6号,嘉定区,安亭镇
id5016389495337660,谷阳北路122号,松江区,岳阳街道
id5016389495337660,界河弄4号,金山区,枫泾镇
id5016389495337670,万安路383号,金山区,朱泾镇
id5016389495337670,谷阳北路167号,松江区,岳阳街道
id5016389495337670,向化大街183号,崇明区,向化镇
id5016389495337680,华丰路18号,浦东新区,南码头路街道
id5016389495337680,赵中路46弄,青浦区,赵巷镇
id5016389495337680,新崇西路27号,崇明区,城桥镇
id5016389495337690,万安街425号,金山区,朱泾镇
id5016389495337690,万安街319号,金山区,朱泾镇
id5016389495337700,新开河路674号,崇明区,新河镇
id5016389495337700,新民路11号,静安区,北站街道
id5016389495337720,奉新路353弄18支弄,浦东新区,新场镇
id5016389495337730,新环路76弄,崇明区,横沙乡
id5016389495337730,桃源东路59号,松江区,佘山镇
id5016389495337740,新影路518号,崇明区,新河镇
id5016389495337740,枫丽路174号,金山区,枫泾镇
id5016389495337740,横浜路323号,虹口区,广中路街道
id5016389495337750,钱富路65号,金山区,金山卫镇
id5016389495337750,杨树浦路2747弄,杨浦区,大桥街道
id5016389495337760,榆林路256号,杨浦区,平凉路街道
id5016389495337760,林珍路59弄,金山区,亭林镇
id5016389495337770,永丰路22号,松江区,永丰街道
id5016389495337770,华宛路42号,奉贤区,南桥镇
id5016389495337780,人民路40号,奉贤区,青村镇
id5016389495337780,淮海中路1632号,徐汇区,湖南路街道
id5016389495337790,中山中路63号,松江区,岳阳街道
id5016389495337800,谷阳北路173号,松江区,方松街道
id5016389495337800,老卫清路28号,金山区,金山卫镇
id5016389495337820,八一路662号,崇明区,城桥镇
id5016389495337820,东三街110号,浦东新区,南码头路街道
id5016389495337820,南华路24号,嘉定区,南翔镇
id5016389495337830,角里祥和坊,青浦区,朱家角镇
id5016389495337830,新崇西路7号,崇明区,城桥镇
id5016389495337830,川周公路2907号,浦东新区,康桥镇
id5016389495337830,川周公路2907-2911号单,浦东新区,康桥镇
id5016389495337840,浦东南路2048号,浦东新区,塘桥街道
id5016389495337840,崇安路12号,崇明区,城桥镇
id5016389495337840,北门街40号,松江区,中山街道
id5016389495337850,镇西新村,青浦区,盈浦街道
id5016389495337860,南新路120号,嘉定区,徐行镇
id5016389495337860,清河路66乙号,嘉定区,菊园新区管委会
id5016389495337880,东南路60号,崇明区,建设镇
id5016389495337880,乐都支路32号,松江区,岳阳街道
id5016389495337880,前进街168弄,青浦区,练塘镇
id5016389495337880,健康路253号,金山区,朱泾镇
id5016389495337890,民主街202号,嘉定区,南翔镇
id5016389495337900,中一西路87号,金山区,漕泾镇
id5016389495337910,建新路55弄,松江区,新桥镇
id5016389495337910,东体育会路459号,虹口区,曲阳路街道
id5016389495337910,德悦路13号,松江区,泗泾镇
id5016389495337910,成泽路385弄,嘉定区,马陆镇
id5016389495337920,汇中路83号,奉贤区,金汇镇
id5016389495337920,学宫路528号,崇明区,城桥镇
id5016389495337920,邱家港路15弄,青浦区,朱家角镇
id5016389495337930,杭州路914号,杨浦区,定海路街道
id5016389495337930,八一路660号,崇明区,城桥镇
id5016389495337940,鹤如路97号,青浦区,白鹤镇
id5016389495337950,万安街988号,金山区,朱泾镇
id5016389495337960,西林街176号,金山区,朱泾镇
id5016389495337960,富民街30号,崇明区,城桥镇
id5016389495337970,昭通路17-73号,黄浦区,外滩街道
id5016389495337970,兴贤街42号,崇明区,城桥镇
id5016389495337970,华强路48号,金山区,漕泾镇
id5016389501103100,亭中路1号,松江区,九亭镇
id5016389501103110,杭湾路1-9号单,浦东新区,南汇新城镇
id5016389501103110,新汇街179弄,金山区,朱泾镇
id5016389501103110,中山东路307号,松江区,中山街道
id5016389501103110,八一路67号,崇明区,城桥镇
id5016389501103120,玉环路589号,崇明区,城桥镇
id5016389501103120,黄河路398弄,崇明区,东平镇
id5016389501103120,美罗家园雅苑,宝山区,罗店镇
id5016389501103130,谷水佳苑,松江区,永丰街道
id5016389501103130,华江路23号,嘉定区,江桥镇
id5016389501103140,新崇西路25号,崇明区,城桥镇
id5016389501103140,中一西路95号,金山区,漕泾镇
id5016389501103150,荣乐路4号,松江区,岳阳街道
id5016389501103150,清河路385弄,嘉定区,菊园新区管委会
id5016389501103150,锦汇华庭,金山区,朱泾镇
id5016389501103150,前进街202弄,青浦区,练塘镇
id5016389501103170,新崇中路5号,崇明区,城桥镇
id5016389501103200,泾波路340弄,金山区,枫泾镇
id5016389501103260,八一路139号,崇明区,城桥镇
id5016389501103290,政修路29号,杨浦区,五角场街道
id5016389501103290,大治路513弄,嘉定区,马陆镇
id5016389501103300,川周公路4085号,,周浦镇
id5016389501103300,德华路301号,嘉定区,南翔镇
id5016389501103300,德园路16号,嘉定区,南翔镇
id5016389501103300,菜花泾60弄,松江区,岳阳街道
id5016389501103310,八一路69号,崇明区,城桥镇
id5016389501103310,川周公路3052弄,浦东新区,康桥镇
id5016389501103310,新崇西路13号,崇明区,城桥镇
id5016389501103330,温宿路63号,嘉定区,嘉定镇街道
id5016389501103330,乔家栅路40弄,黄浦区,老西门街道
id5016389501103330,小西泯沟11号,崇明区,城桥镇
id5016389501103330,纪翟路20号,闵行区,华漕镇
id5016389501103340,澄浏公路455号,嘉定区,徐行镇
id5016389501103350,南塘街160号,浦东新区,祝桥镇
id5016389501103360,人民路39号,金山区,朱泾镇
id5016389501103360,谷阳北路157号,松江区,方松街道
id5016389501103370,奎照路45号,虹口区,江湾镇街道
id5016389501103370,八一路58号,崇明区,城桥镇
id5016389501103370,璜溪西街9号,金山区,吕巷镇
id5016389501103380,中山东路168号,松江区,中山街道
id5016389501103380,金日东苑,崇明区,城桥镇
id5016389501103380,谷阳南路10号,松江区,岳阳街道
id5016389501103380,兴贤街52号,崇明区,城桥镇
id5016389501103380,新崇西路123号,崇明区,城桥镇
id5016389501103390,菜花泾86号,松江区,岳阳街道
id5016389501103390,中山北一路4号,虹口区,广中路街道
id5016389501103400,富民街25号,崇明区,城桥镇
id5016389501103400,泗泾新苑,松江区,泗泾镇
id5016389501103410,鹤祥路402弄,青浦区,白鹤镇
id5016389501103410,川心街8号,崇明区,城桥镇
id5016389501103420,新崇西路107号,崇明区,城桥镇
id5016389501103420,长春支路3号,虹口区,四川北路街道
id5016389501103420,美罗家园罗翔苑,宝山区,罗店镇
id5016389501103420,界河弄22弄,金山区,枫泾镇
id5016389501103430,八一路415号,崇明区,城桥镇
id5016389501103430,吕张公路1176弄,金山区,金山卫镇
id5016389501103440,运光路91号,虹口区,曲阳路街道
id5016389501103440,东余杭路730号,虹口区,提篮桥街道
id5016389501103440,新崇中路28号,崇明区,城桥镇
id5016389501103450,南新路162号,嘉定区,徐行镇
id5016389501103460,寒山寺路688号,崇明区,城桥镇
id5016389501103460,新海路3号,青浦区,盈浦街道
id5016389501103460,东大街185号,浦东新区,祝桥镇
id5016389501103470,佘北家园嘉枫苑,松江区,佘山镇
id5016389501103470,利民路95号,崇明区,城桥镇
id5016389501103470,北大街赵家弄,金山区,枫泾镇
id5016389501103470,工农路235号,崇明区,堡镇
id5016389501103470,南中路89号,奉贤区,南桥镇
id5016389501103480,中津桥路10号,崇明区,城桥镇
id5016389501103480,燎原场部,奉贤区,海湾镇
id5016389501103490,高石路967号,嘉定区,华亭镇
id5016389501103490,金张公路139号,金山区,朱泾镇
id5016389501103500,大连西路169号,虹口区,曲阳路街道
id5016389501103500,新崇西路17号,崇明区,城桥镇
id5016389501103520,潘沪路69弄,宝山区,罗泾镇
id5016389501103520,东体育会路70弄,虹口区,欧阳路街道
id5016389501103530,普庆路356弄,浦东新区,川沙新镇
id5016389501103530,新崇北路397号,崇明区,城桥镇
id5016389501103540,南华路35弄,嘉定区,南翔镇
id5016389501103560,新崇中路38号,崇明区,城桥镇
id5016389501103560,新华中路105弄,金山区,张堰镇
id5016389501103570,西门路232号,崇明区,城桥镇
id5016389501103570,新华中路101号,金山区,张堰镇
id5016389501103580,历城路39号,浦东新区,上钢新村街道
id5016389501103580,安化路275号,长宁区,华阳路街道
id5016389501103590,西林南路14号,松江区,岳阳街道
id5016389501103590,甜爱路301号,虹口区,欧阳路街道
id5016389501103600,新金山路422弄,金山区,枫泾镇
id5016389501103610,东门路184号,崇明区,城桥镇
id5016389501103610,优化路172号,奉贤区,南桥镇
id5016389501103610,文明路24号,金山区,漕泾镇
id5016389501103620,北青公路9322弄,青浦区,香花桥街道
id5016389501103670,通州路409号,虹口区,嘉兴路街道
id5016389501103670,瞭海路239弄,奉贤区,海湾镇
id5016389501103680,荣乐路2号,松江区,岳阳街道
id5016389501103680,镇中路238号,崇明区,建设镇
id5016389501103690,南大路500号,宝山区,大场镇
id5016389501103690,市场路75弄,浦东新区,曹路镇
id5016389501103700,亭林华城康宁嘉园,金山区,亭林镇
id5016389501103700,眉州路950号,杨浦区,大桥街道
id5016389501103700,人民路250号,金山区,朱泾镇
id5016389501103710,新城水云间西区,松江区,永丰街道
id5016389501103710,乐都支路62号,松江区,岳阳街道
id5016389501103710,干南街129号,金山区,吕巷镇
id5016389501103720,曹安公路2047号,嘉定区,江桥镇
id5016389501103720,新华路14号,浦东新区,惠南镇
id5016389501103730,松汇中路485号,松江区,岳阳街道
id5016389501103730,温宿路43号,嘉定区,嘉定镇街道
id5016389501103740,八一路59932号,,城桥镇
id5016389501103780,南门路63号,崇明区,城桥镇
id5016389501103790,邱家港路18弄,青浦区,朱家角镇
id5016389501103790,寒山寺路128号,崇明区,城桥镇
id5016389501103800,西大街18弄,嘉定区,嘉定镇街道
id5016389501103800,新东街40号,金山区,吕巷镇
id5016389501103810,张堰大街458弄,金山区,张堰镇
id5016389501103810,向阳路190号,崇明区,港沿镇
id5016389501103820,文迁路12号,虹口区,江湾镇街道
id5016389501103820,广中路48号,虹口区,广中路街道
id5016389501103820,北门路390号,崇明区,城桥镇
id5016389501103820,西门街道3030号,金山区,金山卫镇
id5016389501103820,杭湾路5号,浦东新区,南汇新城镇
id5016389501103830,福中路235弄,青浦区,重固镇
id5016389501103830,新崇南路140号,崇明区,城桥镇
id5016389501103840,科技路41号,奉贤区,南桥镇
id5016389501103850,广福路29号,崇明区,中兴镇
id5016389501103850,张漕公路288号,金山区,张堰镇
id5016389501103860,百曲雅苑,奉贤区,金汇镇
id5016389501103860,新市南路1207号,虹口区,江湾镇街道
id5016389501103860,浦电路141号,浦东新区,潍坊新村街道
id5016389501103860,会文路103号,静安区,宝山路街道
id5016389501103870,海州路6号,杨浦区,定海路街道
id5016389501103880,港沿公路1115号,崇明区,港沿镇
id5016389501103880,赤峰路377号,虹口区,曲阳路街道
id5016389501103880,谷阳南路34号,松江区,岳阳街道
id5016389501103890,向阳东路27号,浦东新区,惠南镇
id5016389501103890,北沿公路1725弄,崇明区,东平镇
id5016389501103900,谷阳南路40号,松江区,岳阳街道
id5016389501103900,中山东路116弄,松江区,中山街道
id5016389501103900,安化路321号,长宁区,华阳路街道
id5016389501103900,干南街139号,金山区,吕巷镇
id5016389501103910,钱富路67号,金山区,金山卫镇
id5016389501103910,人民南路62弄,奉贤区,南桥镇
id5016389501103910,中一东路246号,金山区,漕泾镇
id5016389501103910,中一西路341号,金山区,漕泾镇
id5016389501103920,高行街西弄,浦东新区,高行镇
id5016389501103920,控江路101号,杨浦区,长白新村街道
id5016389501103920,谷阳北路100号,松江区,方松街道
id5016389501103940,中山中路57号,松江区,岳阳街道
id5016389501103940,佘北家园秀雅苑,松江区,佘山镇
id5016389501103960,澄浏路441号,嘉定区,徐行镇
id5016389501103960,人民路46号,奉贤区,青村镇
id5016389501103970,港东街18号,浦东新区,新场镇
id5016389501103980,川北公路6675弄46支弄,浦东新区,张江镇
id5016389501103990,东平南路635弄,金山区,石化街道
id5016389501103990,康沈路1032号,浦东新区,康桥镇
id5016389501103990,南门路218弄,崇明区,城桥镇
id5016389501103990,延吉东路321号,杨浦区,长白新村街道
id5016389501104000,莲安西路65-117号,浦东新区,北蔡镇
id5016389501104000,中一西路261号,金山区,漕泾镇
id5016389501104000,万安仓街1号,崇明区,城桥镇
id5016389501104020,东体育会路469号,虹口区,曲阳路街道
id5016389501104020,周阳路258弄,浦东新区,周浦镇
id5016389501104020,东街32弄,金山区,石化街道
id5016389501104030,南桥路28号,奉贤区,南桥镇
id5016389501104040,生产街138号,嘉定区,南翔镇
id5016389501104040,富民新村青浦,金山区,张堰镇
id5016389501104040,向民路337号,崇明区,向化镇
id5016389501104040,荣乐路3号,松江区,永丰街道
id5016389501104050,西宝兴路4号,静安区,共和新路街道
id5016389501104050,新崇西路124号,崇明区,城桥镇
id5016389501104050,五四农场海城4区,奉贤区,海湾镇
id5016389501104060,建圩路94号,金山区,金山卫镇
id5016389501104070,年家浜路323号,浦东新区,周浦镇
id5016389501104070,谷阳南路44号,松江区,岳阳街道
id5016389501104070,康健路11号,徐汇区,漕河泾街道
id5016389501104070,沪闵路170弄,闵行区,江川路街道
id5016389501104080,洛川路26号,普陀区,宜川路街道
id5016389501104080,中一东路273号,金山区,漕泾镇
id5016389501104100,临山路20号,静安区,宝山路街道
id5016389501104110,生产街31号,嘉定区,南翔镇
id5016389501104110,兴贤街62号,崇明区,城桥镇
id5016389501104110,新城西路29-63号单,浦东新区,泥城镇
id5016389501104110,锦西路175-177号,杨浦区,四平路街道
id5016389501104120,德华路549号,嘉定区,南翔镇
id5016389506369540,八一路127号,崇明区,城桥镇
id5016389506369550,田园路20号,闵行区,颛桥镇
id5016389506369550,漕廊公路422号,金山区,漕泾镇
id5016389506369560,八一路59号,崇明区,城桥镇
id5016389506369570,南大街293号,嘉定区,嘉定镇街道
id5016389506369570,长虹路718弄,宝山区,罗泾镇
id5016389506369570,谷阳北路163号,松江区,方松街道
id5016389506369580,新华中路132弄,金山区,张堰镇
id5016389506369580,芸海大楼,金山区,石化街道
id5016389506369580,救护大队路25号,青浦区,夏阳街道
id5016389506369590,谷阳北路56号,松江区,岳阳街道
id5016389506369600,人民路67号,崇明区,城桥镇
id5016389506369600,港沿公路1181号,崇明区,堡镇
id5016389506369610,飞虹路381号,虹口区,嘉兴路街道
id5016389506369610,大连西路23号,虹口区,曲阳路街道
id5016389506369620,玉环路579号,崇明区,城桥镇
id5016389506369640,中山中路31号,松江区,岳阳街道
id5016389506369640,碧瀛北路3弄,崇明区,竖新镇
id5016389506369650,政民路299号,杨浦区,五角场街道
id5016389506369650,清河路389号,嘉定区,菊园新区管委会
id5016389506369660,杜家滩16号,松江区,岳阳街道
id5016389506369660,谷阳南路46号,松江区,岳阳街道
id5016389506369660,开江西路23弄,松江区,泗泾镇
id5016389506369660,南门路65号,崇明区,城桥镇
id5016389506369660,江川路297号,闵行区,江川路街道
id5016389506369670,健康路343号,金山区,朱泾镇
id5016389506369680,汇福家园祥和里,浦东新区,周浦镇
id5016389506369680,西门路33号,崇明区,城桥镇
id5016389506369690,西大街76弄,嘉定区,嘉定镇街道
id5016389506369700,万安街299号,金山区,朱泾镇
id5016389506369710,横泾东路45号,闵行区,江川路街道
id5016389506369710,人民路63号,崇明区,城桥镇
id5016389506369720,西南弄35弄,浦东新区,周浦镇
id5016389506369740,新崇南路110号,崇明区,城桥镇
id5016389506369750,南大街28号,普陀区,真如镇
id5016389506369750,中一东路251号,金山区,漕泾镇
id5016389506369760,浦三路641弄,浦东新区,南码头路街道
id5016389506369760,东门路788号,崇明区,城桥镇
id5016389506369760,纪鹤公路2668弄,青浦区,华新镇
